app,model,table,data_class,field,db_column,type,null,blank,primary_key,unique,db_index,default,choices,relation,to_model,on_delete,related_name
core,ReturnLine,core_returnline,transaction,final_disposition,final_disposition,CharField(max_length=20),True,True,False,False,False,,RESTOCK=Restock (sellable); QUARANTINE=Quarantine (inspection hold); SCRAP=Scrap / write-off; REPAIR=Repair / refurbish (hold); RETURN_TO_SUPPLIER=Return to supplier (hold),,,,
core,ReturnLine,core_returnline,transaction,resolved_by,resolved_by_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,resolved_return_lines
core,ReturnLine,core_returnline,transaction,resolved_at,resolved_at,DateTimeField,True,True,False,False,False,,,,,,
core,SalesOrder,core_salesorder,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,SalesOrder,core_salesorder,transaction,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,SalesOrder,core_salesorder,transaction,channel,channel,CharField(max_length=20),False,False,False,False,False,SalesChannel.SHOPIFY,SHOPIFY=Shopify; AMAZON=Amazon,,,,
core,SalesOrder,core_salesorder,transaction,order_number,order_number,CharField(max_length=50),False,False,False,False,False,,,,,,
core,SalesOrder,core_salesorder,transaction,status,status,CharField(max_length=20),False,False,False,False,False,SalesOrder.Status.DRAFT,DRAFT=Draft; POSTED=Posted; CANCELLED=Cancelled,,,,
core,SalesOrder,core_salesorder,transaction,order_date,order_date,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,SalesOrder,core_salesorder,transaction,ship_from_location,ship_from_location_id,ForeignKey->Location,True,True,False,False,True,,,FK,Location,PROTECT,(default)
core,SalesOrder,core_salesorder,transaction,currency_code,currency_code,CharField(max_length=3),False,False,False,False,False,'GBP',,,,,
core,SalesOrder,core_salesorder,transaction,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,SalesOrderLine,core_salesorderline,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,SalesOrderLine,core_salesorderline,transaction,order,order_id,ForeignKey->SalesOrder,False,False,False,False,True,,,FK,SalesOrder,CASCADE,lines
core,SalesOrderLine,core_salesorderline,transaction,product,product_id,ForeignKey->Product,False,False,False,False,True,,,FK,Product,PROTECT,(default)
core,SalesOrderLine,core_salesorderline,transaction,ship_from_location,ship_from_location_id,ForeignKey->Location,True,True,False,False,True,,,FK,Location,PROTECT,(default)
core,SalesOrderLine,core_salesorderline,transaction,lot_code,lot_code,CharField(max_length=100),True,True,False,False,False,,,,,,
core,SalesOrderLine,core_salesorderline,transaction,serial_number,serial_number,CharField(max_length=100),True,True,False,False,False,,,,,,
core,SalesOrderLine,core_salesorderline,transaction,expiry_date,expiry_date,DateField,True,True,False,False,False,,,,,,
core,SalesOrderLine,core_salesorderline,transaction,qty,qty,"DecimalField(12,2)",False,False,False,False,False,,,,,,
core,SalesOrderLine,core_salesorderline,transaction,uom,uom_id,ForeignKey->UnitOfMeasure,True,True,False,False,True,,,FK,UnitOfMeasure,PROTECT,(default)
core,SalesOrderLine,core_salesorderline,transaction,unit_price,unit_price,"DecimalField(12,2)",False,False,False,False,False,0,,,,,
core,SalesQuote,core_salesquote,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,SalesQuote,core_salesquote,transaction,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,quotes
core,SalesQuote,core_salesquote,transaction,customer,customer_id,ForeignKey->Customer,False,False,False,False,True,,,FK,Customer,PROTECT,quotes
core,SalesQuote,core_salesquote,transaction,quote_number,quote_number,CharField(max_length=50),False,False,False,False,False,,,,,,
core,SalesQuote,core_salesquote,transaction,quote_date,quote_date,DateField,False,False,False,False,False,callable:now,,,,,
core,SalesQuote,core_salesquote,transaction,valid_until,valid_until,DateField,True,True,False,False,False,,,,,,
core,SalesQuote,core_salesquote,transaction,currency_code,currency_code,CharField(max_length=3),False,False,False,False,False,'GBP',,,,,
core,SalesQuote,core_salesquote,transaction,status,status,CharField(max_length=12),False,False,False,False,False,SalesQuote.Status.DRAFT,DRAFT=Draft; SENT=Sent; ACCEPTED=Accepted; DECLINED=Declined; EXPIRED=Expired; CANCELLED=Cancelled; CONVERTED=Converted,,,,
core,SalesQuote,core_salesquote,transaction,notes,notes,TextField,True,True,False,False,False,,,,,,
core,SalesQuote,core_salesquote,transaction,terms,terms,TextField,True,True,False,False,False,,,,,,
core,SalesQuote,core_salesquote,transaction,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,SalesQuote,core_salesquote,transaction,sent_at,sent_at,DateTimeField,True,True,False,False,False,,,,,,
core,SalesQuoteLine,core_salesquoteline,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,SalesQuoteLine,core_salesquoteline,transaction,product,product_id,ForeignKey->Product,True,True,False,False,True,,,FK,Product,PROTECT,(default)
core,SalesQuoteLine,core_salesquoteline,transaction,description,description,CharField(max_length=255),True,True,False,False,False,,,,,,
core,SalesQuoteLine,core_salesquoteline,transaction,qty,qty,"DecimalField(12,2)",False,False,False,False,False,Decimal('1.00'),,,,,
core,SalesQuoteLine,core_salesquoteline,transaction,uom,uom_id,ForeignKey->UnitOfMeasure,True,True,False,False,True,,,FK,UnitOfMeasure,PROTECT,(default)
core,SalesQuoteLine,core_salesquoteline,transaction,unit_price,unit_price,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,SalesQuoteLine,core_salesquoteline,transaction,discount_pct,discount_pct,"DecimalField(5,2)",False,True,False,False,False,Decimal('0.00'),,,,,
core,SalesQuoteLine,core_salesquoteline,transaction,tax_code,tax_code_id,ForeignKey->TaxCode,True,True,False,False,True,,,FK,TaxCode,PROTECT,(default)
core,SalesQuoteLine,core_salesquoteline,transaction,lot_code,lot_code,CharField(max_length=50),True,True,False,False,False,,,,,,
core,SalesQuoteLine,core_salesquoteline,transaction,serial_number,serial_number,CharField(max_length=100),True,True,False,False,False,,,,,,
core,SalesQuoteLine,core_salesquoteline,transaction,expiry_date,expiry_date,DateField,True,True,False,False,False,,,,,,
core,SalesQuoteLine,core_salesquoteline,transaction,quote,quote_id,ForeignKey->SalesQuote,False,False,False,False,True,,,FK,SalesQuote,CASCADE,lines
core,Shipment,core_shipment,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,Shipment,core_shipment,transaction,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,Shipment,core_shipment,transaction,po,po_id,ForeignKey->PurchaseOrder,False,False,False,False,True,,,FK,PurchaseOrder,CASCADE,shipments
core,Shipment,core_shipment,transaction,from_supplier,from_supplier_id,ForeignKey->Supplier,False,False,False,False,True,,,FK,Supplier,PROTECT,(default)
core,Shipment,core_shipment,transaction,destination,destination_id,ForeignKey->Location,False,False,False,False,True,,,FK,Location,PROTECT,(default)
core,Shipment,core_shipment,transaction,carrier,carrier,CharField(max_length=100),True,True,False,False,False,,,,,,
core,Shipment,core_shipment,transaction,tracking_number,tracking_number,CharField(max_length=100),True,True,False,False,False,,,,,,
core,Shipment,core_shipment,transaction,eta,eta,DateField,True,True,False,False,False,,,,,,
core,Shipment,core_shipment,transaction,reference,reference,CharField(max_length=100),True,True,False,False,False,,,,,,
core,Shipment,core_shipment,transaction,status,status,CharField(max_length=20),False,False,False,False,False,Shipment.Status.CREATED,CREATED=Created; PICKED_UP=Picked Up; IN_TRANSIT=In Transit; ARRIVED=Arrived; DELIVERED=Delivered,,,,
core,Shipment,core_shipment,transaction,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,ShipmentEvent,core_shipmentevent,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,ShipmentEvent,core_shipmentevent,transaction,shipment,shipment_id,ForeignKey->Shipment,False,False,False,False,True,,,FK,Shipment,CASCADE,events
core,ShipmentEvent,core_shipmentevent,transaction,container,container_id,ForeignKey->Container,True,True,False,False,True,,,FK,Container,SET_NULL,events
core,ShipmentEvent,core_shipmentevent,transaction,event_type,event_type,CharField(max_length=50),False,False,False,False,False,,,,,,
core,ShipmentEvent,core_shipmentevent,transaction,status,status,CharField(max_length=20),True,True,False,False,False,,,,,,
core,ShipmentEvent,core_shipmentevent,transaction,notes,notes,CharField(max_length=255),True,True,False,False,False,,,,,,
core,ShipmentEvent,core_shipmentevent,transaction,occurred_at,occurred_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,ShipmentLine,core_shipmentline,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,ShipmentLine,core_shipmentline,transaction,shipment,shipment_id,ForeignKey->Shipment,False,False,False,False,True,,,FK,Shipment,CASCADE,lines
core,ShipmentLine,core_shipmentline,transaction,po_line,po_line_id,ForeignKey->PurchaseOrderLine,False,False,False,False,True,,,FK,PurchaseOrderLine,PROTECT,(default)
core,ShipmentLine,core_shipmentline,transaction,expected_qty,expected_qty,"DecimalField(12,2)",False,False,False,False,False,,,,,,
core,ShipmentLine,core_shipmentline,transaction,received_qty,received_qty,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,Site,core_site,master,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,Site,core_site,master,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,sites
core,Site,core_site,master,name,name,CharField(max_length=200),False,False,False,False,False,,,,,,
core,Site,core_site,master,code,code,CharField(max_length=20),True,True,False,False,False,,,,,,
core,Site,core_site,master,site_type,site_type,CharField(max_length=20),False,False,False,False,False,Site.Type.OPERATING_SITE,region=Region; country_division=Country division; city_branch=City branch; business_unit=Business unit; operating_site=Operating site,,,,
core,Site,core_site,master,region,region,CharField(max_length=120),True,True,False,False,False,,,,,,
core,Site,core_site,master,address,address,TextField,True,True,False,False,False,,,,,,
core,Site,core_site,master,contact_person,contact_person,CharField(max_length=200),True,True,False,False,False,,,,,,
core,Site,core_site,master,phone,phone,CharField(max_length=50),True,True,False,False,False,,,,,,
core,Site,core_site,master,email,email,CharField(max_length=254),True,True,False,False,False,,,,,,
core,Site,core_site,master,manager,manager_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,managed_sites
core,Site,core_site,master,is_default,is_default,BooleanField,False,False,False,False,False,False,,,,,
core,Site,core_site,master,is_active,is_active,BooleanField,False,False,False,False,False,True,,,,,
core,StockAdjustment,core_stockadjustment,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,StockAdjustment,core_stockadjustment,transaction,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,stock_adjustments
core,StockAdjustment,core_stockadjustment,transaction,product,product_id,ForeignKey->Product,False,False,False,False,True,,,FK,Product,PROTECT,(default)
core,StockAdjustment,core_stockadjustment,transaction,location,location_id,ForeignKey->Location,False,False,False,False,True,,,FK,Location,PROTECT,(default)
core,StockAdjustment,core_stockadjustment,transaction,bin,bin_id,ForeignKey->Bin,True,True,False,False,True,,,FK,Bin,SET_NULL,stock_adjustments
core,StockAdjustment,core_stockadjustment,transaction,lot_code,lot_code,CharField(max_length=50),True,True,False,False,False,,,,,,
core,StockAdjustment,core_stockadjustment,transaction,serial_number,serial_number,CharField(max_length=100),True,True,False,False,False,,,,,,
core,StockAdjustment,core_stockadjustment,transaction,expiry_date,expiry_date,DateField,True,True,False,False,False,,,,,,
core,StockAdjustment,core_stockadjustment,transaction,reason,reason,CharField(max_length=20),False,False,False,False,False,StockAdjustment.Reason.ADJUSTMENT,ADJUSTMENT=Manual adjustment; DAMAGE=Damaged stock; WRITE_OFF=Lost / write-off; RETURN_SUPPLIER=Return to supplier,,,,
core,StockAdjustment,core_stockadjustment,transaction,supplier,supplier_id,ForeignKey->Supplier,True,True,False,False,True,,,FK,Supplier,SET_NULL,stock_returns
core,StockAdjustment,core_stockadjustment,transaction,credit_note,credit_note_id,ForeignKey->CreditNote,True,True,False,False,True,,,FK,CreditNote,SET_NULL,stock_returns
core,StockAdjustment,core_stockadjustment,transaction,qty_delta,qty_delta,"DecimalField(12,2)",False,False,False,False,False,,,,,,
core,StockAdjustment,core_stockadjustment,transaction,notes,notes,CharField(max_length=255),True,True,False,False,False,,,,,,
core,StockAdjustment,core_stockadjustment,transaction,status,status,CharField(max_length=10),False,False,False,False,False,StockAdjustment.Status.PENDING,PENDING=Pending approval; POSTED=Posted; REJECTED=Rejected,,,,
core,StockAdjustment,core_stockadjustment,transaction,estimated_value,estimated_value,"DecimalField(14,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,StockAdjustment,core_stockadjustment,transaction,requested_by,requested_by_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,requested_adjustments
core,StockAdjustment,core_stockadjustment,transaction,approved_by,approved_by_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,approved_adjustments
core,StockAdjustment,core_stockadjustment,transaction,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,StockAdjustment,core_stockadjustment,transaction,posted_at,posted_at,DateTimeField,True,True,False,False,False,,,,,,
core,StockTakeLine,core_stocktakeline,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,StockTakeLine,core_stocktakeline,transaction,session,session_id,ForeignKey->StockTakeSession,False,False,False,False,True,,,FK,StockTakeSession,CASCADE,lines
core,StockTakeLine,core_stocktakeline,transaction,product,product_id,ForeignKey->Product,False,False,False,False,True,,,FK,Product,PROTECT,(default)
core,StockTakeLine,core_stocktakeline,transaction,location,location_id,ForeignKey->Location,False,False,False,False,True,,,FK,Location,PROTECT,(default)
core,StockTakeLine,core_stocktakeline,transaction,bin,bin_id,ForeignKey->Bin,True,True,False,False,True,,,FK,Bin,SET_NULL,stock_take_lines
core,StockTakeLine,core_stocktakeline,transaction,lot_code,lot_code,CharField(max_length=50),True,True,False,False,False,,,,,,
core,StockTakeLine,core_stocktakeline,transaction,serial_number,serial_number,CharField(max_length=100),True,True,False,False,False,,,,,,
core,StockTakeLine,core_stocktakeline,transaction,expiry_date,expiry_date,DateField,True,True,False,False,False,,,,,,
core,StockTakeLine,core_stocktakeline,transaction,uom,uom_id,ForeignKey->UnitOfMeasure,True,True,False,False,True,,,FK,UnitOfMeasure,SET_NULL,stock_take_lines
core,StockTakeLine,core_stocktakeline,transaction,expected_qty_snapshot,expected_qty_snapshot,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,StockTakeLine,core_stocktakeline,transaction,counted_qty,counted_qty,"DecimalField(12,2)",True,True,False,False,False,,,,,,
core,StockTakeLine,core_stocktakeline,transaction,variance_qty,variance_qty,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,StockTakeLine,core_stocktakeline,transaction,expected_unit_cost,expected_unit_cost,"DecimalField(12,4)",False,False,False,False,False,Decimal('0.0000'),,,,,
core,StockTakeLine,core_stocktakeline,transaction,expected_value_snapshot,expected_value_snapshot,"DecimalField(14,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,StockTakeLine,core_stocktakeline,transaction,variance_value,variance_value,"DecimalField(14,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,StockTakeLine,core_stocktakeline,transaction,last_movement_at,last_movement_at,DateTimeField,True,True,False,False,False,,,,,,
core,StockTakeLine,core_stocktakeline,transaction,count_status,count_status,CharField(max_length=10),False,False,False,False,False,StockTakeLine.CountStatus.PENDING,PENDING=Pending; COUNTED=Counted; STALE=Stale (recount); APPROVED=Approved; POSTED=Posted,,,,
core,StockTakeLine,core_stocktakeline,transaction,is_unexpected,is_unexpected,BooleanField,False,False,False,False,False,False,,,,,
core,StockTakeLine,core_stocktakeline,transaction,reason_code,reason_code,CharField(max_length=60),True,True,False,False,False,,,,,,
core,StockTakeLine,core_stocktakeline,transaction,notes,notes,CharField(max_length=255),True,True,False,False,False,,,,,,
core,StockTakeLine,core_stocktakeline,transaction,counted_by,counted_by_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,counted_stock_take_lines
core,StockTakeLine,core_stocktakeline,transaction,counted_at,counted_at,DateTimeField,True,True,False,False,False,,,,,,
core,StockTakeSession,core_stocktakesession,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,StockTakeSession,core_stocktakesession,transaction,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,stock_takes
core,StockTakeSession,core_stocktakesession,transaction,reference,reference,CharField(max_length=40),True,True,False,False,False,,,,,,
core,StockTakeSession,core_stocktakesession,transaction,scope,scope,CharField(max_length=10),False,False,False,False,False,StockTakeSession.Scope.LOCATION,LOCATION=Single location; SITE=Whole site,,,,
core,StockTakeSession,core_stocktakesession,transaction,site,site_id,ForeignKey->Site,True,True,False,False,True,,,FK,Site,PROTECT,stock_takes
core,StockTakeSession,core_stocktakesession,transaction,location,location_id,ForeignKey->Location,True,True,False,False,True,,,FK,Location,PROTECT,stock_takes
core,StockTakeSession,core_stocktakesession,transaction,status,status,CharField(max_length=12),False,False,False,False,False,StockTakeSession.Status.DRAFT,DRAFT=Draft; SNAPSHOTTED=Snapshotted; COUNTING=Counting; REVIEW=Review; APPROVED=Approved; POSTED=Posted; CANCELLED=Cancelled,,,,
core,StockTakeSession,core_stocktakesession,transaction,blind,blind,BooleanField,False,False,False,False,False,True,,,,,
core,StockTakeSession,core_stocktakesession,transaction,count_date,count_date,DateField,False,False,False,False,False,callable:now,,,,,
core,StockTakeSession,core_stocktakesession,transaction,snapshot_at,snapshot_at,DateTimeField,True,True,False,False,False,,,,,,
core,StockTakeSession,core_stocktakesession,transaction,notes,notes,CharField(max_length=255),True,True,False,False,False,,,,,,
core,StockTakeSession,core_stocktakesession,transaction,started_by,started_by_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,started_stock_takes
core,StockTakeSession,core_stocktakesession,transaction,approved_by,approved_by_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,approved_stock_takes
core,StockTakeSession,core_stocktakesession,transaction,posted_by,posted_by_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,posted_stock_takes
core,StockTakeSession,core_stocktakesession,transaction,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,StockTakeSession,core_stocktakesession,transaction,posted_at,posted_at,DateTimeField,True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,Supplier,core_supplier,master,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,Supplier,core_supplier,master,name,name,CharField(max_length=200),False,False,False,False,False,,,,,,
core,Supplier,core_supplier,master,contact_person,contact_person,CharField(max_length=200),True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,email,email,CharField(max_length=254),True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,phone,phone,CharField(max_length=50),True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,vat_number,vat_number,CharField(max_length=50),True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,company_number,company_number,CharField(max_length=50),True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,address,address,TextField,True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,currency_code,currency_code,CharField(max_length=3),False,False,False,False,False,'GBP',,,,,
core,Supplier,core_supplier,master,payment_terms_days,payment_terms_days,PositiveSmallIntegerField,True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,bank_name,bank_name,CharField(max_length=120),True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,bank_account_name,bank_account_name,CharField(max_length=200),True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,bank_sort_code,bank_sort_code,CharField(max_length=20),True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,bank_account_number,bank_account_number,CharField(max_length=40),True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,categories,categories,CharField(max_length=255),True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,notes,notes,TextField,True,True,False,False,False,,,,,,
core,Supplier,core_supplier,master,status,status,CharField(max_length=10),False,False,False,False,False,Supplier.Status.ACTIVE,ACTIVE=Active; INACTIVE=Inactive; ON_HOLD=On hold,,,,
core,Supplier,core_supplier,master,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,SupplierInvoice,core_supplierinvoice,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,SupplierInvoice,core_supplierinvoice,transaction,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,SupplierInvoice,core_supplierinvoice,transaction,supplier,supplier_id,ForeignKey->Supplier,False,False,False,False,True,,,FK,Supplier,PROTECT,(default)
core,SupplierInvoice,core_supplierinvoice,transaction,po,po_id,ForeignKey->PurchaseOrder,False,False,False,False,True,,,FK,PurchaseOrder,PROTECT,invoices
core,SupplierInvoice,core_supplierinvoice,transaction,receipt,receipt_id,ForeignKey->GoodsReceipt,False,False,False,False,True,,,FK,GoodsReceipt,PROTECT,invoices
core,SupplierInvoice,core_supplierinvoice,transaction,invoice_number,invoice_number,CharField(max_length=50),False,False,False,False,False,,,,,,
core,SupplierInvoice,core_supplierinvoice,transaction,invoice_date,invoice_date,DateField,False,False,False,False,False,callable:now,,,,,
core,SupplierInvoice,core_supplierinvoice,transaction,currency_code,currency_code,CharField(max_length=3),False,False,False,False,False,'GBP',,,,,
core,SupplierInvoice,core_supplierinvoice,transaction,attachment,attachment,FileField(max_length=100),True,True,False,False,False,,,,,,
core,SupplierInvoice,core_supplierinvoice,transaction,status,status,CharField(max_length=20),False,False,False,False,False,SupplierInvoice.Status.DRAFT,DRAFT=Draft; MATCHED=Matched; APPROVED=Approved; POSTED=Posted; REJECTED=Rejected,,,,
core,SupplierInvoice,core_supplierinvoice,transaction,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,SupplierInvoice,core_supplierinvoice,transaction,approved_by,approved_by_id,ForeignKey->User,True,True,False,False,True,,,FK,User,SET_NULL,approved_invoices
core,SupplierInvoice,core_supplierinvoice,transaction,approved_at,approved_at,DateTimeField,True,True,False,False,False,,,,,,
core,SupplierInvoice,core_supplierinvoice,transaction,landed_cleared,landed_cleared,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,SupplierInvoiceLine,core_supplierinvoiceline,transaction,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,SupplierInvoiceLine,core_supplierinvoiceline,transaction,invoice,invoice_id,ForeignKey->SupplierInvoice,False,False,False,False,True,,,FK,SupplierInvoice,CASCADE,lines
core,SupplierInvoiceLine,core_supplierinvoiceline,transaction,product,product_id,ForeignKey->Product,False,False,False,False,True,,,FK,Product,PROTECT,(default)
core,SupplierInvoiceLine,core_supplierinvoiceline,transaction,po_line,po_line_id,ForeignKey->PurchaseOrderLine,True,True,False,False,True,,,FK,PurchaseOrderLine,PROTECT,(default)
core,SupplierInvoiceLine,core_supplierinvoiceline,transaction,receipt_line,receipt_line_id,ForeignKey->GoodsReceiptLine,True,True,False,False,True,,,FK,GoodsReceiptLine,PROTECT,(default)
core,SupplierInvoiceLine,core_supplierinvoiceline,transaction,qty,qty,"DecimalField(12,2)",False,False,False,False,False,,,,,,
core,SupplierInvoiceLine,core_supplierinvoiceline,transaction,unit_cost,unit_cost,"DecimalField(12,2)",False,False,False,False,False,,,,,,
core,SupplierInvoiceLine,core_supplierinvoiceline,transaction,tax_code,tax_code_id,ForeignKey->TaxCode,True,True,False,False,True,,,FK,TaxCode,PROTECT,(default)
core,SupplierPriceHistory,core_supplierpricehistory,reporting/history,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,SupplierPriceHistory,core_supplierpricehistory,reporting/history,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,SupplierPriceHistory,core_supplierpricehistory,reporting/history,supplier,supplier_id,ForeignKey->Supplier,False,False,False,False,True,,,FK,Supplier,CASCADE,price_history
core,SupplierPriceHistory,core_supplierpricehistory,reporting/history,product,product_id,ForeignKey->Product,False,False,False,False,True,,,FK,Product,CASCADE,supplier_prices
core,SupplierPriceHistory,core_supplierpricehistory,reporting/history,unit_cost,unit_cost,"DecimalField(12,2)",False,False,False,False,False,,,,,,
core,SupplierPriceHistory,core_supplierpricehistory,reporting/history,currency_code,currency_code,CharField(max_length=3),False,False,False,False,False,'GBP',,,,,
core,SupplierPriceHistory,core_supplierpricehistory,reporting/history,source,source,CharField(max_length=10),False,False,False,False,False,SupplierPriceHistory.Source.PO,PO=Purchase Order; BILL=Supplier Bill; MANUAL=Manual,,,,
core,SupplierPriceHistory,core_supplierpricehistory,reporting/history,reference,reference,CharField(max_length=64),True,True,False,False,False,,,,,,
core,SupplierPriceHistory,core_supplierpricehistory,reporting/history,recorded_at,recorded_at,DateField,False,False,False,False,False,callable:localdate,,,,,
core,SupplierPriceHistory,core_supplierpricehistory,reporting/history,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,SyncRun,core_syncrun,reporting/ops,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,SyncRun,core_syncrun,reporting/ops,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,SyncRun,core_syncrun,reporting/ops,channel,channel,CharField(max_length=20),False,False,False,False,False,,SHOPIFY=Shopify; AMAZON=Amazon,,,,
core,SyncRun,core_syncrun,reporting/ops,started_at,started_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,SyncRun,core_syncrun,reporting/ops,finished_at,finished_at,DateTimeField,True,True,False,False,False,,,,,,
core,SyncRun,core_syncrun,reporting/ops,status,status,CharField(max_length=20),False,False,False,False,False,'RUNNING',,,,,
core,SyncRun,core_syncrun,reporting/ops,detail,detail,TextField,True,True,False,False,False,,,,,,
core,TaxCode,core_taxcode,master,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,TaxCode,core_taxcode,master,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,TaxCode,core_taxcode,master,code,code,CharField(max_length=20),False,False,False,False,False,,,,,,
core,TaxCode,core_taxcode,master,name,name,CharField(max_length=100),False,False,False,False,False,,,,,,
core,TaxCode,core_taxcode,master,rate,rate,"DecimalField(6,4)",False,False,False,False,False,Decimal('0.0000'),,,,,
core,TaxCode,core_taxcode,master,kind,kind,CharField(max_length=10),False,False,False,False,False,TaxCode.Kind.STANDARD,STANDARD=Standard rate; REDUCED=Reduced rate; ZERO=Zero rate; EXEMPT=Exempt; OUTSIDE=Outside the scope of VAT,,,,
core,TaxCode,core_taxcode,master,is_active,is_active,BooleanField,False,False,False,False,False,True,,,,,
core,Tenant,core_tenant,config/master,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,Tenant,core_tenant,config/master,group,group_id,ForeignKey->CompanyGroup,True,True,False,False,True,,,FK,CompanyGroup,SET_NULL,companies
core,Tenant,core_tenant,config/master,name,name,CharField(max_length=255),False,False,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,legal_name,legal_name,CharField(max_length=255),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,trading_name,trading_name,CharField(max_length=255),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,business_type,business_type,CharField(max_length=20),False,True,False,False,False,,LTD=Limited company; SOLE_TRADER=Sole trader; PARTNERSHIP=Partnership; CHARITY=Charity; FRANCHISE=Franchise,,,,
core,Tenant,core_tenant,config/master,company_number,company_number,CharField(max_length=50),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,utr_number,utr_number,CharField(max_length=20),False,True,False,False,False,,,,,,
